organization,initials,href,course_code,course_name,course_info,instructor,filtered_name,organization_code,organization_href
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+216,CE 216,Programlamada Temel Konular,"Dersin amacı, pratik becerileri artırmak amacıyla programlamanın pratik yönlerini öğrencilere tanıtmaktır. Öğrenciler, önce teoride, sonra da laboratuvar seanslarında kazanacakları deneyim ile sıklıkla kullanılan metotlarla, araçlarla ve kütüphanelerle ve uygulama programı ara yüzleriyle (API) tanıştırılacaktır.",Doç. Dr. Kaya OĞUZ,KAYA OĞUZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+223,CE 223,Veri Tabanı Sistemleri,"Bu dersin amacı bilgisayar veya yazılım mühendisi olacak bir öğrenciye veritabanı sistemleri ile ilgili temel bilgileri sunmaktır. Derste, ilişkisel veri modeli ve bir tasarım aracı olarak varlıkilişki veri modeli kapsamlı olarak ele alınmaktadır. İlişkisel veritabanı şema tasarımı yapılabilmesi için fonksiyonel ve çokdeğerli bağımlılık normalizasyon süreci içinde detaylı olarak işlenmektedir. SQL veritabanı dili ve SQL sorgu dilinin işlem yönetimi, indeksleme, kısıtlar, tetikleyiciler ve yetkilendirme gibi sistem unsurları, veritabanı programlamanın farklı yöntemlerini gösteren laboratuar uygulamaları ile detaylı bir şekilde çalışılmaktadır.",Profesör Dr. Turhan TUNALI,TURHAN TUNALI,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/ENG+210,ENG 210,Mühendisler için Teknik İngilizce,"Bu dersin amacı öğrencilerin teknik yönergeleri anlama,yazma becerilerini geliştirmektir.Bu kurs aynı zamanda öğrencileri teknik rapor yazmanın temelleri konusunda geliştirmekle beraber,yazılı ve sözlü profesyonel iletişimi kurmaya yönelik bir disiplin çerçevesi tarzında odaklanmalarını sağlayacaktır. Öğrenciler diğer mühendislik kurslarında öğretilen terminolojiyi doğru bir dilbilgisi ve kelime öğrenimini destekleyecek şekilde öğrenebileceklerdir. Öğrencilerin örnek raporlar yazarak dönem projesini bir takım çalışması içinde sunabileceklerdir",Öğr. Gör. Anıl UÇAK,ANIL UÇAK,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/MATH+207,MATH 207,Diferansiyel Denklemlere Giriş I,"Bu ders adi diferansiyel denklemlerin temel kavramlarını, teorileri, metodları ve adi diferansiyel denklemlerin uygulamalarını içerir. Bu dersin amacı öğrenciye başlangıç seviyesinde modellemeyi öğretip, birinci ve yüksek mertebeden diferansiyel denklemlerin çözüm metodlarını vermektir.",Dr. Öğr. Üyesi JAMİLA KALANTAROVA,JAMİLA KALANTAROVA,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/TURK+100,TURK 100,Türk Dili,"Bu dersin amacı; öğrencilere, sözlü ve yazılı olarak anlama ve anlatma yeteneğiyle ilgili temel becerileri kazandırmak, edebi metinleri okuma, anlama ve değerlendirme yetkinliği kazandırmak, proje ya da sunum hazırlarken kullanabileceği yöntemleri öğretmektir. Ders sanal ortamda yürütülecektir. Öğrenciler gelecek yaşamlarına yönelik olarak kullanabilecekleri yazılı anlatım biçimleri konusunda da yetiştirileceklerdir. Çevrim içi sınıfta düşüncelerini serbestçe ifade etme imkânı sunulan öğrencilerimizin tartışma ortamlarına katılımları, katılım ölçütü dahilinde değerlendirilecektir. Ders kapsamında yapılan yazılı çalışmalarla öğrencilerimizin kendilerini ifade etme biçimleri, yazım kurallarına uyma çabaları vs. önemli değerlendirme ölçütleri olacaktır.",Öğr. Gör. Zarife Ekim SEVİNDİ,ZARIFE EKIM SEVİNDİ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+315,CE 315,Otomata Kuramı ve Biçimsel Diller,"Bu dersin amacı, Otomata teorisi ve mevcut program dillerinden bir adım daha soyutlaştırılan formal dillere giriş yapmaktır. Derleyici tasarımı ve yazılım mühendisliği gibi bilgisayar bilimlerinin çeşitli branşlarına temel oluşturan hesaplamanın temel modelleri sunulacaktır. Dersin sonunda tüm öğrencilerin bütün bu kavramlara mühendislik açısından hakim olmaları beklenmektedir.",Dr. Öğr. Üyesi Kutluhan Erol,KUTLUHAN EROL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+323,CE 323,İşletim Sistemi Kavramları,"Bu dersin amacı bilgisayar mühendisi veya yazılım mühendisi olmak isteyen öğrencilere temel işletim sistemleri bilgilerini vermektir. Ders süreç yönetimi, veri depolama sistemleri, giriş/çıkış denetimi konularında kapsamlı bir giriş sağlar. İş parçacığı programlama laboratuvar çalışmaları ile birlikte incelenir.",Prof. Dr. Turhan TUNALI,TURHAN TUNALI,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/EEE+242,EEE 242,Sayısal Tasarım,"Öğrenciler bilginin temsili ve sayı sistemlerini ve Bool matematiğine girişi öğreneceklerdir. Manipülasyon ve tamamen ve eksik belirtilen Bool fonksiyonlarının minimizasyonu, kapıların fiziksel özellikleri: Fan-in, fan-out, yayılım gecikmesi, zamanlama diyagramları, ve tri-state sürücülerini göreceklerdir. Birleştirilmiş devre analizi ve tasarımı, çoklayıcılar, kod çözücüler, karşılaştırıcılar ve toplayıcıları öğreneceklerdir. Sıralı devre analizi ve tasarımı, temel flip-flop, masa saati ve zamanlama diyagramları dersde gösterilecekir.",Doç. Dr. Mehmet Türkan,MEHMET TÜRKAN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/MATH+250,MATH 250,Mühendisler İçin Doğrusal Cebir,"Bu dersin amacı öğrencilere doğrusal vektör uzayları ve matris işlemleri hakkında temel bilgiler vererek, mühendislik alanlarında görecekleri doğrusal cebire dayalı dersler için temel bir matematiksel altyapı oluşturmaktır.",Doç. Dr. Sevin GÜMGÜM,SEVIN GÜMGÜM,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/SE+302,SE 302,Yazılım Mühendisliğinin İlkeleri,"Bu dersin amacı, öğrencilere yazılım mühendisliğinin prensipleri hakkında temel bilgileri vermektir. Derste, bir yazılım geliştirme projesinde mevcut olan tüm aşamalar hakkında genel bilgiler verilerek, öğrencinin yazılım geliştirme hakkında genel bir bilgi sahibi olması amaçlanmaktadır.",Doç. Dr. Kaya OĞUZ,KAYA OĞUZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+316,CE 316,Programlama Paradigmaları,"Dersin amacı, öğrencilere farklı programlama paradigmaları ve programlama dillerini tanıtmaktır. Öğrenciler, programlamayla ilgili değişik yaklaşımlarla karşı karşıya gelecek, böylece alanla ilgili bilgi dağarcıklarını genişletecek ve problem çözme konusunda deneyim kazanacaktır.",Doç. Dr. Kaya OĞUZ,KAYA OĞUZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+326,CE 326,Bilgisayar Ağları,"Bu dersin amacı, bilgisayar ağları ve iletişimi ile ilgili temel kavramları tanıtmak ve uygulamaktır. Öğrenciler dersin sonunda, bilgisayar ağlarının temel prensipleri, iletişim protokol yapısı ve işlevleri, protokol katmanları ve aralarındaki ilişkileri ve kısmi ağ güvenliği hakkında bilgi sahibi olacaktır. Öğrenciler ISO/OSI ve TCP/IP mimari yapılarını irdeleyip her protokol katmanın işlevini anlatabilecek durumda olacaktır. Özellikle TCPDUMP ve Wireshark gibi paket analizi yapan gereçler kullanarak TCP/IP protokol katmanları incelenecektir. Ayrıca, soket kütüphanesi kullanarak istemci sunucu programları geliştirilecektir. Soket programlamada Java dili öngörülmektedir.",Öğr. Gör. İlker KORKMAZ,İLKER KORKMAZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+342,CE 342,Mikroişlemcilerin Temelleri,"Dersin temel amacı, öğrencilere mikrobilgisayarları ve mikroişlemcileri tanıtmaktır. Bu ders kapsamında 80x86 ailesinin mimarisinin anlaşılması, 80x86 merkezi işlem biriminin (CPU) altseviyeli görevler için Assembly dili ile programlanması, bilgisayar örgütlemesinin tanıtılması ve bilgisayar mimarisi konuları işlenecektir.",Prof. Dr. Yusuf Murat ERTEN,YUSUF MURAT ERTEN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/FENG+345,FENG 345,Mühendisler için Sayısal Yöntemler I,"Bu dersin amacı, mühendislikteki bir süreci veya problemi tanımlayan denklemlerin çözümünde yaygın olarak kullanılan nümerik analiz tekniklerini öğretmek, uygulamalarını sunmak ve öğrencilerin bu teknikleri bilgisayar programlama dili kullanarak basit algoritmalar ile kullanmalarını sağlamaktır.",Dr. Öğr. Üyesi Osman Nuri ŞAHİN,OSMAN NURI ŞAHİN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/MATH+236,MATH 236,Mühendislik İstatistiği,"Bu dersin amacı, öğrencilere istatistiksel veri toplama, analiz etme ve yorumlama üzerine genel bir beceri kazandırmaktır.",Doç. Dr. Cemal Murat ÖZKUT,CEMAL MURAT ÖZKUT,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CEST+400,CEST 400,Mühendislik Stajı (4 hafta),Stajın amacı öğrencilerin akademik çalışmalarını saha deneyimi ile güçlendirmeleridir. Staj öğrencilerin kariyere yönelik ilgilerini netleştirmeleri için önemli bir fırsattır.,Dr. Öğr. Üyesi Kutluhan Erol,KUTLUHAN EROL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/FENG+497,FENG 497,Çok Disiplinli Mühendislik Projeleri,"Dersin amacı, öğrencilerin dördüncü sınıfa kadar öğrendiklerini bilgileri kullanarak 3 veya 5’er kişilik takımlar halinde bağlı oldukları disiplinle ilgili ya da disiplinler arası bir projede çalışmaktır.",Doç. Dr. Fehmi Görkem Üçtuğ,FEHMI GÖRKEM ÜÇTUĞ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/FENG+498,FENG 498,Mühendislik Bitirme Projesi,"Dersin amacı, Bitirme Projesi I (FENG 497) dersinde başladıkları projeyi gerçekleştirmek ve başarılı şekilde uygulamaktır.",Doç. Dr. Fehmi Görkem Üçtuğ,FEHMI GÖRKEM ÜÇTUĞ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/HIST+100,HIST 100,Atatürk İlkeleri ve İnkılap Tarihi,"Atatürk İlkeleri ve İnkılâp Tarihi Dersinin amacı, üniversite gençliğine Türkiye Cumhuriyeti’nin hangi koşullarda kurulduğunu anlatmak, Atatürkçü Düşünce’yi ve onun dayandığı felsefeyi, ilkeleri ve bunun yanında çağdaş değerleri benimsetmektir.",Dr. Öğr. Üyesi Elçin YILMAZ,ELÇIN YILMAZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+304,CE 304,İşletim Sistemleri Güvenliği,"Bu dersin amacı, öğrencilere yaygın kullanılan işletim sistemlerinin güvenliğini sağlamak için gereken işletim sistem detayları, güvenlik tehditleri, analizleri ve önlemleri sunulacak",Prof. Dr. Turhan TUNALI,TURHAN TUNALI,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+320,CE 320,MATLAB ile Uygulama Geliştirme,"Bu dersin amacı MATLAB ile temel uygulama geliştirme yetenekleri kazandırmaktır. Bu dersi tamamlayan öğrenciler çeşitli multimedya içerikleri sunabilen, kullanıcı girdilerini çeşitli cihazlar aracılığıyla toplayabilen ve deneysel verileri analiz edebilen programlar geliştirebileceklerdir. Bu yetenekler ile öğrenciler çeşitli interaktif uygulamaları hayata geçirebileceklerdir.",Dr. Öğr. Üyesi Gazihan ALANKUŞ,GAZIHAN ALANKUŞ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+322,CE 322,Örüntü Tanıma,"Bu dersin odak noktası örüntü tanıma tekniklerinin teori ve uygulanmaları üzerinedir. Kapsanan konular arasında, makine ile örüntü sınıflandırılması, öznitelik çıkarma, nesne tanıma, Bayes karar teorisi, parametrik ve parametrik olmayan örüntü tanıma, denetimli ve denetimsiz örüntü tanıma konuları bulunmakta ve bu konulara genel bir bakış sunulmaktadır.",Prof. Dr. Cem EVRENDİLEK,CEM EVRENDİLEK,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+340,CE 340,Kriptografi ve Ağ Güvenliği,"Bu ders başlangıç düzeyinde bilgi güvenliği kavramlarını, şifreleme algoritmalarını ve sistemlerini içermekle birlikte, ağ güvenliğinin sağlanması için gereken teknik ve yaklaşımları kullanarak korunma mekanizmalarının oluşturulmasını ele almaktadır.",Doç. Dr. Süleyman KONDAKÇI,SÜLEYMAN KONDAKÇI,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+344,CE 344,İleri Otomatik Öğrenme,"Bu dersin amacı, modern otomatik öğrenme alanındaki algoritmalar ve teknikler hakkında ileri seviyede bir bilgi birikimi sağlamaktır. Bu algoritmalar ve tekniklerin hem temel ve gelişmiş teorik özellikleri hem de bu irdelenen teoriden kaynaklanan pratik uygulamaları tartışılacaktır.",Dr. Öğr. Üyesi Kutluhan Erol,KUTLUHAN EROL,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+345,CE 345,Otomatik Öğrenmeye Giriş,"Otomatik öğrenme, deneyim ile otomatik olarak kendini geliştirebilen bilgisayar programlarının nasıl tasarlanacağı ile ilgilidir. Bu dersin amacı, otomatik öğrenme alanında kullanılan, en yeni ve etkin algoritmaları gözden geçirmektir. Bu algoritmaların hem teorik özellikleri hem de pratik uygulamaları tartışılacaktır.",Dr. Öğr. Üyesi Alper Demir,ALPER DEMIR,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+350,CE 350,Linux Araçları ve Kabuk Programlama,"Bu ders Bilgisayar Biliminde lisans dersi olarak UNIX/Linux kabuk programlama araçları hakkında verilmektedir. Ders UNIX işletim sistemine genel bir bakış verir, kullanıcılara ve programcılara sağlanan araçları tanıtır.",Öğr. Gör. İlker KORKMAZ,İLKER KORKMAZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+370,CE 370,Dağıtık Veri Tabanı Sistemleri,"Bu dersin amacı; öğrencilere dağıtık sistemlerdeki temel konuları güçlü bir veri yönetimi vurgusuyla öğretmektir. Bu dersi aldıktan sonra, öğrencilerin, dağıtık işlem yönetimi, veri replikasyonu ve dağıtık veritabanı sistemleri için sorgu işleme ve eniyileme konularında bilgi sahibi olmaları beklenmektedir.",Prof. Dr. Cem EVRENDİLEK,CEM EVRENDİLEK,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+380,CE 380,Hesaplamalı Geometri,"Bu dersin amacı, öğrencilere geometrik problemlerin algoritmik yöntemler kullanarak çözülme tekniklerini öğretmektir.",Prof. Dr. Cem EVRENDİLEK,CEM EVRENDİLEK,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+390,CE 390,Algoritma Analizi,"Dersin amacı gerçek hayat problemlerinden hareketle, farklı alanlarda kullanılabilecek algoritmaların sunulmasıdır. Öğrenciler, bu derste, hesaplama ve optimizasyon uygulamalarında karşılacakları farklı tasarım ve analiz teknikleri öğreneceklerdir. Açgözlü algoritmalar, bölveyönet tarzı algoritmalar ve dinamik programlama, farklı örnek uygulamalar üzerinden anlatılacaktır. Yakınlaşık algoritmalar da özellikle yük dengeleme ve küme kaplama problemlerine vurgu yapılarak açıklanacaktır.",Prof. Dr. Turhan TUNALI,TURHAN TUNALI,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+395,CE 395,Otomatik Öğrenme Özel Konuları,"Bu ders, ileri otomatik öğrenme metotları için gereken matematiksel ve kavramsal temelleri vermektedir. Bu derste, örnekleme ve bilgi teorisi, sayısal filtreleme ve ayrık Fourier dönüşümü, vektör ve matris manipülasyonları, sayısal optimizasyon ve istatistiksel öğrenme teorisinin temelleri kapsanacaktır.",Dr. Öğr. Üyesi Kaya OĞUZ,KAYA OĞUZ,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+401,CE 401,Algoritma Tasarımı,"Bu dersin amacı algoritmalara, kullanımlarını motive eden gerçek hayattaki problemlere bakarak tanıtmaktır. Öğrenciler bilgisayar uygulamalarında karşılacakları bir dizi tasarım ve analiz tekniklerini öğreneceklerdir. 'Greedy' algoritmalar, 'Divide & Conquer' tipi algoritmalar ve dinamik programlama farklı örnek uygulamalar ile ele alınacak. Bunların yanı sıra yaklaşım algoritmaları, yük dengeleme ve küme kapsama problemleri aracılığı ile işlenecektir.",Prof. Dr. Cem EVRENDİLEK,CEM EVRENDİLEK,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
Izmir Ekonomi University,ieu,https://ce.ieu.edu.tr/tr/syllabus/type/read/id/CE+403,CE 403,Bilgisayar Mimarisi ve Organizasyon,"Bu dersin amacı bir bilgisayarın tüm işleyişi konusunda öğrencilerin bilgi sahibi olmasını sağlamaktır. Terimler ve bunların arkasındaki işlemciler, birincil bellek, ikincil bellek, giriş/çıkış, mikromimari, komut kümeleri, adresleme, akış denetimi, işletim sistemleri, birleştirici dili ve paralel mimariler gibi kavramlar ders içerisinde incelenecek ve bu kavramlar ödevler ile pekiştirilecektir.",Prof. Dr. Yusuf Murat ERTEN,YUSUF MURAT ERTEN,17984104486527568922,https://ce.ieu.edu.tr/tr/curr
