organization,initials,href,course_code,course_name,course_info,instructor,filtered_name,organization_code,organization_href
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_9634_1210_28.html,GÇD 1001,Gönüllülük Çalışmaları,"Dersin Amacı Dersin temel amacı, öğrencilerin eğitim yaşantıları boyunca edindikleri bilgi, beceri ve birikimleri kullanarak üniversite ile toplum arasındaki bağları güçlendirilmek; insani, sosyal, ekonomik vb. problemlerle toplumda göç ve afetler, engelliler, dezavantajlı gruplar başta olmak üzere çeşitli konu ve sorunlar hakkında duyarlılık kazanmalarını sağlamak; katılacakları ve gerçekleştirecekleri bazı gönüllülük faaliyetleriyle insani, sosyal,kültürel, ahlaki değerlerin ve becerilerin geliştirilmesini sağlamak olup bu amaç doğrultusunda toplumda engelli yaşamı, göç ve afet gibi toplumsal hassasiyetin yüksek olduğu konularda görünürlüğü ve farkındalığı artırmak; böylece öğrencilerin seçecekleri bir gönüllülük alanında, önceden hazırlanacak bir plan dâhilinde bir dönem boyunca gönüllü çalışmalarda görev almalarını ve sonuçlarını paylaşmalarını sağlamaktır.",PROF.DR. ÖMÜR NECZAN ÖZMEN,ÖMÜR NECZAN ÖZMEN,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_9634_1210_24.html,GSH 1003,Halk Oyunları,"Dersin Amacı Halk oyunları, tüm gelişim alanlarını destekleyen en önemli disiplinlerden biridir ve evrensel bir dildir. Halk oyunları dersinin genel amaçları, öğrencilerin estetik yönünü geliştirmek, yaratıcılık ve yeteneklerini dans etme yolu ile geliştirmek, yerel, bölgesel, ulusal ve uluslararası dans kültürlerini tanımak, kişilik ve özgüven gelişimlerine katkı sağlamak, Atatürk İlke ve İnkilaplarına gönülden bağlı bireyler olarak yetiştirmektir.",HANDE SOYSAL,HANDE SOYSAL,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_9634_1210_20.html,GSM 1003,Müzik,"Dersin Amacı Müzik, Tüm gelişim alanlarını destekleyen en önemli disiplinlerden biridir ve evrensel bir dildir. Müzik dersinin genel amaçları, öğrencilerin estetik yönünü geliştirmek, yaratıcılık ve yeteneklerini müzik üretme yolu ile geliştirmek, yerel, bölgesel, ulusal ve uluslararası müzik kültürlerini tanımak, kişilik ve özgüven gelişimlerine katkı sağlamak, Atatürk İlke ve İnkilaplarına gönülden bağlı bireyler olarak yetiştirmektir.",SERPİL SOLMAZ,SERPİL SOLMAZ,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_9634_1210_30.html,İHD 1002,İnsan Hakları,"Dersin Amacı İnsan hakları insanın sadece insan olmasından dolayı sahip olduğu haklardır. Disiplinlerarası bir kavramdır ve gittikçe önem arz etmektedir.Bu derste temel insan hakları felsefesi, doğası, tarihsel gelişimi, işlevi, hukuki yapısı, doğası, insan hakları standartları, mekanizmaları, bireyin temel hak ve özgürlüklerinin tanıtılması amaçlanmaktadır. Bu kapsamda insan haklarının felsefi temelleri, ilkeleri, klasik ve evrensel insan hakları düşüncesinin gelişmesi, insan hakları kuramının tartışmalı yönleri, evrensel, ulusal, bölgesel ve yerel dinamikler, anayasal düzen, insan hakları standartları, insan haklarının korunması için oluşturulan mekanizmalar ve kurumlar, güncel konu ve tartışmalar üzerinde durulacaktır.Ders aynı zamanda insan hakları ihlallerine ilişkin iddiaların hangi yollarla ele alındığını analiz etmeyi de amaçlamaktadır",PROF.DR. ÖMÜR NECZAN ÖZMEN,ÖMÜR NECZAN ÖZMEN,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4076.html,CME 2204,ALGORİTMA ANALİZ,"Dersin Amacı Bu dersin temel amacı, ileri algoritma tasarım ve analiz yöntemlerini, aramama ve sıralama yöntemlerini, çalışma zamanı karmaşıklığını, NP-complete problemleri, lineer ve dinamik programlamayı açıklamaktır.",DOÇ.DR. ZERRİN IŞIK,ZERRİN IŞIK,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4062.html,CME 2206,BİLGİSAYAR MİMARİSİ,"Dersin Amacı Bu dersin amacı, bilgisayar işlemcilerine, bellek yönetimine ve merkezi işlem birimiile çevre cihazlar ile arasındaki ilişki konusuna kısa bir giriş yapmaktır. Bu kursunsonunda öğrencilerin mantık kapıları, iki durumlular ve verilen sayısal malzemekütüphanesindeki bileşenleri kullanarak programlanabilen bir bilgisayarıtasarlayabilmeleri beklenmektedir.",ŞERİFE YILMAZ,ŞERİFE YILMAZ,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4063.html,CME 2208,SAYISAL ÇÖZÜMLEME,"Dersin Amacı Bu ders, matematiksel problemlerin nümerik çözümlerinin elde edilmesi, analizi,tanımlanması, matematiksel türevlerin alınması ile ilgilidir.",DR. İBRAHİM ATAKAN KUBİLAY,İBRAHİM ATAKAN KUBİLAY,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4077.html,CME 2210,NESNE TABANLI ANALİZ VE TASARIM,"Dersin Amacı Dersin amacı, genellikle öğretim üyesinin bakış açısından dersin genel içeriğini ve yönünü belirtmek üzere yazılır. "" Dersin amacı, bilgi sistemleri temelinde nesne odaklı bir yaklaşım üzerine analiz ve tasarım yöntemleri ve teknikleri öğretmektir. Temel hedef, daha güvenli, daha güvenilir bir sisteme katkıda bulunan nesne yönelimli analiz, tasarım ve programlamanın teknik ve yöntemlerini anlamaya yönelik çalışmaları gerçekleştirmektir. Bu ders, analiz ve tasarım yönlerine odaklanan genel bir yazılım geliştirme sürecini takip edecek şekilde yapılandırılmıştır.""",DOÇ.DR. SEMİH UTKU,SEMİH UTKU,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_9634_1210_3.html,TDL 1002,Türk Dili II,"Dersin Amacı Türk Dili dersinin amacı, Türkçe'nin yapı ve işleyiş özelliklerini kavratabilme; yazılı ve sözlü ifade vasıtası olarak, dilini doğru ve güzel kullanma yeteneğini kazandırabilme.",GÜLECE BİLEN,GÜLECE BİLEN,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_117_1210_181.html,ESE 2070,İKLİM DEĞİŞİKLİĞİ VE SÜRDÜRÜLEBİLİR YÖNETİM,"Dersin Amacı İklim değişikliğinin nedenlerine, etkilerine, iklim değişikliğinin etkileriyle mücadele ve uyuma yönelik konuların öğretilmesi ve konu hakkında farkındalık yaratmak.",PROF.DR. SEVİNÇ ÖZKUL,SEVİNÇ ÖZKUL,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_131_1210_2.html,ATA 1001,Atatürk İlkeleri ve İnkılap Tarihi I,"Dersin Amacı İmparatorluktan milli devlete geçişte, Türk toplumunun gelişim aşamalarını öğrencilere kavratmak",DOÇ.DR. FEVZİ ÇAKMAK,FEVZİ ÇAKMAK,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4064.html,CME 3201,VERİTABANI YÖNETİM SİSTEMLERİ,"Dersin Amacı Bu ders öğrencilere tasarım, uygulama ve veri tabanı yönetim sistemlerinin arka planda kullanılarak bir sistemin veri ihtiyaçlarının yönetilmesini sağlar. Ders yapı, gereksinimler, fonksiyonlar ve veri tabani yönetim sistemlerinin evrimlerini tanıtır.",DOÇ.DR. SEMİH UTKU,SEMİH UTKU,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4078.html,CME 3203,HESAPLAMA TEORİSİ,"Dersin Amacı Bu dersin amacı öğrencileri formal dil yapıları, durum makinaları, bilgisayar dili ve hesaplama teorisi temelleriyle ilgili bilgi ve beceri kazanmalarını sağlamaktır.",DR. MELTEM YILDIRIM EKİCİ,MELTEM YILDIRIM EKİCİ,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4066.html,CME 3205,İŞLETİM SİSTEMLERİ,"Dersin Amacı Bu dersin amacı öğrencilerin işletim sistemlerinin process, thread, dosya, semafor gibi soyutlamalar ile zaman ve alan gibi kaynakları nasıl planladıkları ve yönettiklerini ve öğrencilerin anlamasını sağlamaktır. Bu ders proses ve proses enkronizasyonu, proses yönetimi, semafor, bellek yönetimi, sanal bellek ve sayfalamai kesinti yapıları ve işlenmesi, G/Ç sistemleri ve yönetimi gibi işletim sistemlerinin temel kavramlarını içerir.",DR.ÖĞR.ÜYESİ YUNUS DOĞAN,YUNUS DOĞAN,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4079.html,CME 3207,BİLGİSAYAR MÜHENDİSLİĞİ İÇİN SİNYALLER VE SİSTEMLER,"Dersin Amacı Bu ders analog ve sayısal işaret işlemeye giriş niteliğinde bir derstir. Sürekli ve ayrık zamanlı doğrusal sistemlerin analizi ve tasarımı için gereken evrişim (convolution), dönüşümler, örnekleme teorisi gibi temel kavramların Bilgisayar Mühendisliği perspektifinden anlatılmasını amaçlar.",DR.ÖĞR.ÜYESİ ERCAN AVŞAR,ERCAN AVŞAR,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_131_1210_3.html,ATA 1002,Atatürk İlkeleri ve İnkılap Tarihi II,"Dersin Amacı Türk devrimlerini ve kuruluşundan günümüze Türkiye'de yaşanan siyasi, ekonomik, toplumsal olayları kavramak",DOÇ.DR. FEVZİ ÇAKMAK,FEVZİ ÇAKMAK,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4061.html,CME 3202,PROGRAMLAMA DİLLERİ KAVRAMLARI,"Dersin Amacı Bu dersin amacı, programlama dilleri kavramlarını farklı programlama dillerinden örnekler vererek öğrencilerin öğrenmesini sağlamaktır.",DR.ÖĞR.ÜYESİ YUNUS DOĞAN,YUNUS DOĞAN,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4080.html,CME 3204,VERİ İLETİŞİMİ VE BİLGİSAYAR AĞLARI,"Dersin Amacı Bu derste, öğrencilerin veri iletiminin ve sayısal iletişim teknolojilerinin temelleri, LAN ve WAN teknolojilerini içerir şekilde bilgisayar ağlarının temelleri, IP prensipleri, ağ mimarisi ve protokolleri, temel ağ uygulamaları, ağ planlama, yönetim ve güvenliğinin temelleri konularında bilgi sahibi olmaları beklenmektedir.",PROF.DR. YALÇIN ÇEBİ,YALÇIN ÇEBİ,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4065.html,CME 3206,YAZILIM MÜHENDİSLİĞİ,"Dersin Amacı Bu dersin amacı, belirli geliştirme metodları çerçevesinde hazırlanması gereken yazılımın, programdan farklılıklarını vurgulamak ve metod adımlarının anlaşılmasını sağlamaktır.",DR.ÖĞR.ÜYESİ KÖKTEN ULAŞ BİRANT,KÖKTEN ULAŞ BİRANT,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
Dokuz Eylul University,deu,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/tr_1210_1210_4067.html,CME 3208,GÖMÜLÜ SİSTEMLERİN PRENSİPLERİ,"Dersin Amacı Bu dersin amacı, Gömülü Sistemlerin programlanması, tasarımını oluşturan temel tanım, öğe ve devre bilgilerini tamamlayarak öğrencilerin iş hayatında hemen kullanabilmelerini sağlamaktır.",DOÇ.DR. MEHMET HİLAL ÖZCANHAN,MEHMET HİLAL ÖZCANHAN,1216950024195647715,https://debis.deu.edu.tr/ders-katalog/2021-2022/tr/bolum_1210_tr.html
