organization,initials,href,course_code,course_name,course_info,instructor,filtered_name,organization_code,organization_href
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe322,CmpE 322,Operating Systems,"Evolution of operating systems. Multiprogramming and time sharing concepts. User and program interfaces. Concurrent processes, CPU scheduling, process synchronization, critical section problem. Deadlock prevention, avoidance, detection and recovery. Memory management, swapping, multiple partitions. Paging, segmentation, virtual memory, page replacement algorithms. File system structures, allocation methods, directory implementation. I/O interfaces, secondary storage structure. Protection and Security: Access matrix and rights, capabilities, security issues. LINUX case studies.",Tuna Tuğcu,TUNA TUĞCU,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe344,CmpE 344,Computer Organization,"Register transfer level design. Basic computer layout. Instruction sets and their implementation. Addressing techniques. ALU, hardwired and microprogrammed controllers. Memory unit. I/0 structures and interrupt handling. Improvements on von Neumann machine. Bus structures. Assembly programming.",Lale Akarun,LALE AKARUN,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe350,CmpE 350,Formal Languages and Automata Theory,Strings and languages. Classification of grammars. Finite-state automata and regular expressions. Pushdown automata and context-free grammars. Context sensitive grammars and linear bounded automata. Turing machines.,Atay Özgövde,ATAY ÖZGÖVDE,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe352,CmpE 352,Fundamentals of Software Engineering,"Introductory concepts in software engineering. The software life cycle and the phases in software development: feasibility study, analysis, specification, design, implementation and testing, documentation and maintenance. Tools, techniques, environments and methodologies. Management issues: planning, organization and control. Professional ethics.",Suzan Üsküdarlı,SUZAN ÜSKÜDARLI,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe362,CmpE 362,Intro.to Signal Proc. For Computer.Eng.,"Introduction to discrete and continuous time signals and systems with computer engineering applications. Time-domain signal representations, impulse response of linear time-invariant systems; convolution. Fourier series. Spectrum representation of signals. Fourier transform. Digital signals and sampling. Reconstruction, Filtering, Z-transform representation, discrete Fourier transform. Algorithms for signal processing. Floating point and quantization errors. Exercises with applications in audio and image processing.",Fatih Alagöz,FATIH ALAGÖZ,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe422,CmpE 422,Database Systems,Fundamentals of data modeling concepts. Examination of deductive and object oriented models. Storage structures and query processing algorithms for deductive and object oriented models.,Taflan Gündem,TAFLAN GÜNDEM,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe425,CmpE 425,Compiler Design,"Overview of the compilation process. Lexical analysis, regular expressions, finite automata and lexical analyzer generators. Symbol tables. Grammars. Top-down and bottom-up syntax analysis. Recursive-descent. SLR, canonical LR, LALR and operator precedence parsing techniques. Parser generators. Semantic analysis and attribute grammers. Abstract machines ad intermediate code. Syntax directed translation schemes. Implementation of a compiler for a simple imperative language.",Can Özturan,CAN ÖZTURAN,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe434,CmpE 434,Introduction to Robotics,"Designing, building and programming mobile robots",H. Levent Akın,LEVENT AKIN,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe436,CmpE 436,Concurrent and Distributed Programming,"Multithreaded, Distributed, and Mobile Programming with Java. Concurrency. Fundamentals of distributed computing. Synchronization. Logical and vector clocks. Global snapshot. Global properties. Property detection. Detecting termination and deadlocks. Message ordering. Distributed leader election. Distributed agreement. Distributed transactions",Alper Şen,ALPER ŞEN,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe441,CmpE 441,High Level Synthesis,"Basics of High Level Synthesis: allocation, binding, scheduling. Data-flow. Control-flow. Optimization. Modifying a high level code for High Level Synthesis: data types, arrays, pointers, loops, functions. Validation: functional, timed, event-driven. Implementation directives. Interfacing with other computing systems.",Arda Yurdakul,ARDA YURDAKUL,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe443,CmpE 443,Principles of Embedded Systems Design,Embedded systems design flow. Hardware-software co-design. Real-time software design. Real-time debugging techniques and tools. Hardware-software integration: interface design. Examples on the design of data acquisition and control systems. Laboratory.,Arda Yurdakul,ARDA YURDAKUL,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe446,CmpE 446,Introduction to Computer Architecture,Performance limits of Von Neumann architecture. Reduced Instruction Set Computer (RISC) architecture. Pipelined processor design. Instruction pipeline and arithmetic pipelines. Array processors. Dynamic and static interconnection networks. Shared memory multiprocessor systems. Message passing multiprocessor systems.,Oğuz Tosun,OĞUZ TOSUN,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe451,CmpE 451,Project Development in Software Engineering,Management and implementation of a large software development as a group. Application of software engineering principles in a project setting.,Suzan Üsküdarlı,SUZAN ÜSKÜDARLI,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe460,CmpE 460,Introduction to Computer Graphics,"This is an introductory course on Computer Graphics with no prerequisites. Computer Graphics deals with the synthesis of images from geometric models and textures; which may be acquired form the real world or may be synthetically generated as well. The course will focus on modeling; which is the geometric description of 3D scenes; and rendering, which creates realistic images from such models. An important component of the course is the use of mathematics. The course uses linear algebra, and other areas of math. We will review mathematical basics used in the course. Programming experience in C++ and a basic knowledge of calculus and linear algebra is assumed. Apart from the lecture topics listed below, some OpenGL programming will also be covered.",Lale Akarun,LALE AKARUN,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe462,CMPE 462,Machine Learning,Overview of artificial learning systems. Supervised and unsupervised learning. Statistical models. Decision trees. Clustering. Feature extraction. Artificial neural networks. Reinforcement learning. Applications to pattern recognition Overview of artificial learning systems. Supervised and unsupervised learning. Statistical models. Decision trees. Clustering. Feature extraction. Artificial neural networks. Reinforcement learning. Applications to pattern recognition and data mining.,İnci Meliha Baytaş,İNCI MELIHA BAYTAŞ,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe473,CMPE 473,Internet Programming,WWW-Application-Database server architectures. WWW-based applications. Client side and server side programming. Personalization. Network programming. Database connectivity. Java programming. XML.,Pınar Yolum,PINAR YOLUM,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe475,CmpE 475,Computer Networks,"Network layers and architectures, reference models. Physical layer and data communications issues. Metallic, fiber optic and wireless transmission media. Telephone system, switching, ISDN, ATM, SDH, DSL, cellular systems and satellites. Data link layer issues, elementary and sliding window protocols. Multiple access protocols, local area networks, Ethernet, bridges and switches. Network layer issues, routing algorithms, congestion control, Internet Protocol, routing protocols. ATM network layer.",Cem Ersoy,CEM ERSOY,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe476,CMPE 476,Distributed Systems,"Transport layer services and protocols. Internet protocols TCP and UDP. ATM Adaptation Layer protocols. Client-server and peer-to-peer programming models. Network programming. Remote procedure call. Application layer issues and protocols. Network security. Domain name system. Network management. Electronic mail and news services. Overview of distributed systems and structures. Distributed file and directory systems. Distributed coordination, concurrency control, deadlock detection and election algorithms.",Tuna Tuğcu,TUNA TUĞCU,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe477,CmpE 477,Wireless and Mobile Networks,"Introduction to wireless and mobile networks and network architectures. Cellular networks. Mobility and handoff management. GSM, GPRS, 3G networks. WAP. Cellular network planning. Wireless LANs and Mobile IP. Ad hoc wireless networks. Wireless broadband networks. Satellite networks.",Cem Ersoy,CEM ERSOY,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe478,CmpE 478,Parallel Processing,"Parallel machine and performance models: PRAM, speedup, work efficiency, scalability, Brent's theorem. Parallel programming with message passing and multi-threading libraries. Parallel algorithms: Prefix computation, pointer jumping, list ranking, Euler tours on trees, sorting. Parallel architectures: Multiprocessors, multicomputers and Flynn's taxonomy, SIMD, MIMD, SPMD, interconnection topologies. Load balancing and graph partitioning methods.",Can Özturan,CAN ÖZTURAN,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe481,CmpE 481,"Networks, Crowds and Markets",Catalog Description,Haluk O. Bingöl,Haluk O. Bingöl,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe482,CmpE 482,Sp.Tp. Numerical Linear Algebra and Its Applications,"If you are interested in Machine learning, Data mining or Signal Processing, you shouldn't miss this course! One of the key challenge facing computer science in the 21st century is developing methods for the processing of large data sets. With the advance of sensor and storage technologies, and with the cost of data acquisition dropping significantly, we are able to monitor complex systems over time, easily collect and record vast amounts of raw data. The main challenge is to extract meaningful information from these highly structured datasets that can be of interest for scientific, financial, political or technological purposes. In this context, numerical linear algebra provides a set of basic methods that are useful for developing algorithms for a diverse spectrum of applications in data processing. At its heart, this field studies algorithms for performing linear algebra computations, most notably matrix operations. These elegant algorithms provide often fundamental solutions to engineering and computational problems, such as 1) Image and signal processing, 2)Information retrieval 3)Data mining,4) Machine learning,5) Bioinformatics 6) Optimization 7) Computational Finance and many related areas. Our goal in this course is to provide an overview of this important field, along with applications chosen from a broad range of topics related to data analysis.",Ali Taylan Cemgil,ALI TAYLAN CEMGIL,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe483,CmpE 483,Sp. Tp. Blockchain Programming,Overview of Cryptography. Peer-to-Peer Systems. Blockchain Platforms and Cryptocurrencies. Byzantine Generals and Double Spending Problems. Mining. Wallets. Smart Contract Programming on Ethereum Platform. Developing Decentralized Applications (Dapps).,Can Özturan,CAN ÖZTURAN,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe484,CmpE 484,Sp.Tp.:Introduction to Digital Video Systems,.,Arzucan Özgür,ARZUCAN ÖZGÜR,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe486,CmpE 486,Sp.Tp. Information Visualization,-,Doğan Ulus,DOĞAN ULUS,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe489,CmpE 489,Sp.Tp. Cognitive Science,"Introduction of basic concepts, approaches and issues in the field of cognitive science to increase the awareness of the students to the questions raised in the disciplines of computer science, linguistics, philosophy and psychology; focus on the interaction of these disciplines in approaching the study of the mind; specialization on topics central to cognitive science such as the nature of mental representation, reasoning, perception, language use, learning as well as other cognitive processes of humans and other intelligent systems.",Emre Uğur,EMRE UĞUR,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe490,CmpE 490,Internet of Things,"Overview of IoT. IoT-related technologies: embedded systems, sensors and actuators, wireless connectivity, communication protocols, cloud computing, big data analytics, autonomic computing. Design principles: Standardization and interoperability, privacy, security, user experience. Domain Specific Examples.",Arda Yurdakul,ARDA YURDAKUL,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe491,CmpE 491,Spec. Project In Computer Engineering,Instructions for 491/492 Project Selection and Registration,Arzucan Özgür,ARZUCAN ÖZGÜR,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe492,CmpE 492,Spec. Project In Computer Engineering,Instructions for 491/492 Project Selection and Registration,Arzucan Özgür,ARZUCAN ÖZGÜR,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe493,CmpE 493,Sp.Tp. Introduction to Information Retrieval,Bilgisayar Muhendisliginde Ozel Konular I- VI,Arzucan Özgür,ARZUCAN ÖZGÜR,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe496,CmpE 496,Sp.Tp. Human Computer Interaction,"Human factors, human computer interaction (HCI) theories, principles and guidelines; designing user interfaces, software design methodologies, evaluating user interfaces, interface design tools.",Fikret Gürgen,FIKRET GÜRGEN,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe49f,CmpE 49F,Sp.Tp. Introduction to Satellite Space Network,"Introduction to satellites and space systems. Satellite communication systems, interplanetary Internet. Satellite applications and services, direct video broadcast (DVB). Satellite network principles. Satellite communication systems design. Algorithms in satellite network",Fatih Alagöz,FATIH ALAGÖZ,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe49g,CmpE 49G,Sp.Tp.4G Wideband Wireless Network Architecture,4G Wideband Wireless Network Architecture,Albert Ali Salah,ALBERT ALI SALAH,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe49g-Particle-Based-Simulations,CmpE 49G,Sp. Tp. Fundamentals of Particle-based Simulations,"Objectives & Description: This course aims to introduce concepts related to mathematical modeling methods and simulation tools for a wide range of natural phenomena that are related to interactions of particles/entities. Different approaches that will be presented here can be applied to wide range of topics such as diffusion, particle physics, population evolution.... The assignments of this course will be made as practical as possible in order to allow you to create short programs from scratch that will solve simple problems",H. Birkan Yılmaz,BIRKAN YILMAZ,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe49h,CmpE 49H,Sp.Tp. Software Requirements Engineering,Examine the fundamentals of Requirements Engineering and the goal oriented modeling approach to requirements specification. The students will be able to prepare a requirements document.,Taflan Gündem,TAFLAN GÜNDEM,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
Bogazici University,boun,https://www.cmpe.boun.edu.tr/courses/cmpe49i,CmpE 49I,Sp.Tp. Nanonetworking & Molecular Communications,Sp.Tp. Nanonetworking & Molecular Communications,Tuna Tuğcu,TUNA TUĞCU,3386604019048112482,https://www.cmpe.boun.edu.tr/courses/undergraduate
